transaction_id,portfolio_id,instrument_id,txn_date,txn_type,quantity,price,fees,amount
6397,50,511,2026-11-03,BUY,159935,127.62,48631.07,20459535.77
6398,1,257,2026-11-04,DIVIDEND,0,0.00,0.00,554214.37
6399,2,202,2026-11-04,SELL,3208,5474.02,57479.04,17503177.12
6400,4,421,2026-11-04,SELL,117136,156.51,51941.84,18281013.52
6401,5,131,2026-11-04,SELL,108368,211.55,109087.80,22816162.60
6402,8,413,2026-11-04,DIVIDEND,0,0.00,0.00,307587.92
6403,10,257,2026-11-04,BUY,12010,971.20,38205.77,11702317.77
6404,10,257,2026-11-04,DIVIDEND,0,0.00,0.00,1598154.81
6405,11,522,2026-11-04,SELL,2633415,13.91,118738.16,36512064.49
6406,12,150,2026-11-04,SELL,50299,698.51,164864.17,34969490.32
6407,12,413,2026-11-04,DIVIDEND,0,0.00,0.00,741867.62
6408,14,413,2026-11-04,DIVIDEND,0,0.00,0.00,1005255.46
6409,15,413,2026-11-04,DIVIDEND,0,0.00,0.00,950807.10
6410,17,307,2026-11-04,SELL,105444,356.27,131247.97,37435285.91
6411,17,413,2026-11-04,DIVIDEND,0,0.00,0.00,3624232.03
6412,18,512,2026-11-04,BUY,2483515,75.17,468331.07,187154153.62
6413,21,413,2026-11-04,DIVIDEND,0,0.00,0.00,121463.07
6414,28,326,2026-11-04,BUY,277052,252.56,242386.45,70214639.57
6415,30,413,2026-11-04,DIVIDEND,0,0.00,0.00,827235.12
6416,36,507,2026-11-04,BUY,160134,132.39,40208.30,21240348.56
6417,39,342,2026-11-04,SELL,166715,109.55,11955.57,18251672.68
6418,43,3,2026-11-04,BUY,73368,964.88,133462.79,70924778.63
6419,45,400,2026-11-04,BUY,14091,1172.32,63619.02,16582780.14
6420,47,413,2026-11-04,DIVIDEND,0,0.00,0.00,325766.42
6421,48,257,2026-11-04,DIVIDEND,0,0.00,0.00,404505.87
6422,48,370,2026-11-04,SELL,71464,366.21,120906.48,26049924.96
6423,49,137,2026-11-04,SELL,102918,1619.58,753391.36,165930543.08
6424,2,519,2026-11-05,SELL,856144,13.82,38727.87,11793182.21
6425,3,148,2026-11-05,SELL,216719,432.11,194993.94,93451453.15
6426,7,463,2026-11-05,DIVIDEND,0,0.00,0.00,2678739.36
6427,12,463,2026-11-05,DIVIDEND,0,0.00,0.00,452631.56
6428,13,317,2026-11-05,DIVIDEND,0,0.00,0.00,216661.28
6429,17,226,2026-11-05,BUY,75404,1727.70,455149.63,130730640.43
6430,18,317,2026-11-05,DIVIDEND,0,0.00,0.00,242432.71
6431,20,317,2026-11-05,DIVIDEND,0,0.00,0.00,790616.62
6432,20,463,2026-11-05,DIVIDEND,0,0.00,0.00,659980.36
6433,21,413,2026-11-05,BUY,1433,1200.63,8479.46,1728982.25
6434,23,317,2026-11-05,DIVIDEND,0,0.00,0.00,5178651.48
6435,25,463,2026-11-05,DIVIDEND,0,0.00,0.00,3003577.39
6436,27,245,2026-11-05,BUY,4944,1150.31,5223.60,5692356.24
6437,28,426,2026-11-05,SELL,135604,381.28,179101.41,51523991.71
6438,31,317,2026-11-05,DIVIDEND,0,0.00,0.00,3591843.88
6439,32,317,2026-11-05,DIVIDEND,0,0.00,0.00,1268050.90
6440,32,499,2026-11-05,SELL,107586,355.49,146374.36,38099372.78
6441,33,317,2026-11-05,DIVIDEND,0,0.00,0.00,25292.26
6442,35,463,2026-11-05,DIVIDEND,0,0.00,0.00,630355.50
6443,35,473,2026-11-05,BUY,44566,854.24,40117.39,38110177.23
6444,37,391,2026-11-05,SELL,8798,724.03,31238.80,6338777.14
6445,39,237,2026-11-05,BUY,59437,328.09,12765.36,19513450.69
6446,41,463,2026-11-05,DIVIDEND,0,0.00,0.00,146154.38
6447,41,476,2026-11-05,SELL,1222,2155.24,6446.52,2627256.76
6448,42,317,2026-11-05,DIVIDEND,0,0.00,0.00,1752752.60
6449,46,30,2026-11-05,BUY,13331,1062.66,52988.05,14219308.51
6450,47,353,2026-11-05,SELL,6397,2809.49,10857.27,17961450.26
6451,48,457,2026-11-05,BUY,49529,796.20,182185.50,39617175.30
6452,2,492,2026-11-06,SELL,60675,998.03,198208.44,60357261.81
6453,3,138,2026-11-06,SELL,280681,588.63,344021.20,164873235.83
6454,7,245,2026-11-06,SELL,105369,1076.47,175733.11,113250834.32
6455,8,158,2026-11-06,BUY,1038,1629.58,3868.18,1695372.22
6456,10,497,2026-11-06,BUY,11215,2978.21,109403.67,33510028.82
6457,13,519,2026-11-06,BUY,2675515,13.97,51179.80,37428124.35
6458,18,136,2026-11-06,SELL,7589,14478.35,275641.92,109600556.23
6459,19,521,2026-11-06,BUY,2513928,30.78,190283.19,77568987.03
6460,26,16,2026-11-06,SELL,568721,169.15,365407.65,95833749.50
6461,28,443,2026-11-06,DIVIDEND,0,0.00,0.00,160281.72
6462,28,443,2026-11-06,SELL,43921,178.54,27163.78,7814491.56
6463,30,362,2026-11-06,BUY,21890,769.28,35549.00,16875088.20
6464,32,276,2026-11-06,SELL,6143,5151.51,121114.71,31524611.22
6465,36,241,2026-11-06,SELL,25200,3434.60,164154.83,86387765.17
6466,43,33,2026-11-06,BUY,90212,527.30,89681.39,47658468.99
6467,45,184,2026-11-06,SELL,180245,238.36,165460.97,42797737.23
6468,46,86,2026-11-06,BUY,8475,1583.44,50195.20,13469849.20
6469,48,137,2026-11-06,SELL,20002,1648.74,152355.34,32825742.14
6470,3,180,2026-11-09,BUY,2914272,146.20,887170.83,426953737.23
6471,7,516,2026-11-09,BUY,36886,1116.48,63804.50,41246285.78
6472,9,330,2026-11-09,BUY,122398,317.76,32124.21,38925312.69
6473,14,447,2026-11-09,BUY,15856,2714.13,33383.39,43068628.67
6474,15,261,2026-11-09,DIVIDEND,0,0.00,0.00,2803758.92
6475,16,276,2026-11-09,BUY,9908,5028.15,25401.56,49844311.76
6476,17,120,2026-11-09,SELL,50914,470.49,83691.06,23870836.80
6477,18,92,2026-11-09,SELL,67946,1340.84,228550.67,90876163.97
6478,19,518,2026-11-09,BUY,2416576,12.82,76184.65,31056688.97
6479,20,435,2026-11-09,BUY,23536,1439.61,100512.27,33983173.23
6480,24,221,2026-11-09,DIVIDEND,0,0.00,0.00,97941.71
6481,24,255,2026-11-09,BUY,10636,570.77,10787.90,6081497.62
6482,26,100,2026-11-09,BUY,35228,1204.96,161237.85,42609568.73
6483,27,26,2026-11-09,SELL,56372,819.17,42414.43,46135836.81
6484,28,103,2026-11-09,SELL,56333,487.46,95122.74,27364961.44
6485,30,101,2026-11-09,SELL,14847,729.82,22874.50,10812763.04
6486,30,221,2026-11-09,DIVIDEND,0,0.00,0.00,999149.11
6487,31,245,2026-11-09,BUY,7058,1077.79,8109.18,7615151.00
6488,32,480,2026-11-09,BUY,3636,6451.21,89773.24,23546372.80
6489,35,462,2026-11-09,BUY,33091,1803.95,62904.76,59757414.21
6490,36,516,2026-11-09,BUY,55006,1121.72,117023.07,61818353.39
6491,37,9,2026-11-09,BUY,1640,3543.33,28497.66,5839558.86
6492,37,261,2026-11-09,DIVIDEND,0,0.00,0.00,275113.28
6493,39,342,2026-11-09,SELL,229475,110.73,16633.51,25393133.24
6494,41,160,2026-11-09,BUY,1342,1463.16,4806.21,1968366.93
6495,43,211,2026-11-09,BUY,385554,101.42,73720.63,39176607.31
6496,45,398,2026-11-09,BUY,7111,1921.70,52627.80,13717836.50
6497,47,261,2026-11-09,DIVIDEND,0,0.00,0.00,304963.03
6498,48,221,2026-11-09,DIVIDEND,0,0.00,0.00,848201.39
6499,48,294,2026-11-09,BUY,2230,4647.58,47881.07,10411984.47
6500,49,261,2026-11-09,DIVIDEND,0,0.00,0.00,654991.22
6501,49,312,2026-11-09,BUY,9916,1740.11,77990.21,17332920.97
6502,2,521,2026-11-11,BUY,398046,30.45,39672.48,12160173.18
6503,3,251,2026-11-11,BUY,43851,1797.62,164137.26,78991571.88
6504,10,385,2026-11-11,BUY,37195,300.14,36566.70,11200274.00
6505,11,297,2026-11-11,SELL,27837,710.56,64116.10,19715742.62
6506,12,397,2026-11-11,BUY,13807,830.35,53796.60,11518439.05
6507,14,521,2026-11-11,BUY,1860532,30.50,44019.30,56790245.30
6508,16,518,2026-11-11,SELL,5714805,12.81,37326.45,73169325.60
6509,17,21,2026-11-11,BUY,290489,273.87,277949.33,79834171.76
6510,21,413,2026-11-11,SELL,1500,1136.27,8400.12,1696004.88
6511,23,497,2026-11-11,SELL,30997,2993.43,221513.16,92565836.55
6512,28,417,2026-11-11,SELL,21769,410.89,30984.65,8913679.76
6513,31,19,2026-11-11,SELL,32073,984.95,33675.58,31556625.77
6514,32,189,2026-11-11,SELL,21212,2285.67,185556.85,48298075.19
6515,36,521,2026-11-11,BUY,1258921,30.77,73468.80,38810467.97
6516,37,261,2026-11-11,SELL,15043,1124.85,82981.81,16838136.74
6517,39,481,2026-11-11,SELL,30591,1149.96,23028.17,35155398.19
6518,41,160,2026-11-11,SELL,4505,1559.09,17191.94,7006508.51
6519,43,27,2026-11-11,BUY,73145,808.15,111444.04,59223575.79
6520,46,301,2026-11-11,BUY,6732,3288.27,82800.40,22219434.04
6521,49,137,2026-11-11,BUY,72396,1616.97,529106.90,117591267.02
6522,50,506,2026-11-11,BUY,400225,117.51,112054.84,47142494.59
6523,4,421,2026-11-12,BUY,290699,152.81,125857.81,44547572.00
6524,4,484,2026-11-12,DIVIDEND,0,0.00,0.00,50985.20
6525,5,44,2026-11-12,BUY,6406,4325.26,131844.27,27839459.83
6526,7,51,2026-11-12,BUY,10252,2744.50,43592.39,28180206.39
6527,8,362,2026-11-12,SELL,6442,751.10,11065.03,4827521.17
6528,9,4,2026-11-12,SELL,147273,1049.57,127671.33,154445651.28
6529,13,468,2026-11-12,BUY,3216,1078.03,4747.25,3471691.73
6530,15,52,2026-11-12,SELL,3692,3554.79,47759.31,13076525.37
6531,15,484,2026-11-12,DIVIDEND,0,0.00,0.00,1465757.17
6532,18,24,2026-11-12,BUY,9995,1270.15,31847.80,12726997.05
6533,24,172,2026-11-12,SELL,6993,3638.80,45218.80,25400909.60
6534,25,484,2026-11-12,DIVIDEND,0,0.00,0.00,1117268.63
6535,28,362,2026-11-12,BUY,10413,758.14,27346.88,7921858.70
6536,38,503,2026-11-12,BUY,1308551,53.06,255457.68,69687173.74
6537,39,361,2026-11-12,SELL,48945,1339.28,42910.43,65508149.17
6538,41,202,2026-11-12,BUY,213,5504.75,2869.96,1175381.71
6539,42,401,2026-11-12,BUY,35882,1328.53,26574.78,47696888.24
6540,43,3,2026-11-12,BUY,13761,978.19,25377.77,13486250.36
6541,44,53,2026-11-12,DIVIDEND,0,0.00,0.00,3160240.39
6542,44,487,2026-11-12,BUY,12269,1720.46,71563.42,21179887.16
6543,48,257,2026-11-12,BUY,10165,932.45,43789.00,9522143.25
6544,49,269,2026-11-12,DIVIDEND,0,0.00,0.00,73369.45
6545,1,395,2026-11-13,SELL,4728,7129.16,43150.61,33663517.87
6546,3,48,2026-11-13,SELL,94374,1083.24,212866.27,102016825.49
6547,4,519,2026-11-13,SELL,3739471,13.93,147586.33,51943244.70
6548,6,522,2026-11-13,BUY,119386,13.99,3224.13,1673434.27
6549,8,189,2026-11-13,DIVIDEND,0,0.00,0.00,67285.71
6550,12,189,2026-11-13,DIVIDEND,0,0.00,0.00,195083.99
6551,12,219,2026-11-13,BUY,1775,2037.81,16972.91,3634085.66
6552,17,226,2026-11-13,SELL,34911,1830.30,223242.07,63674361.23
6553,18,514,2026-11-13,SELL,1829045,82.54,378730.68,150590643.62
6554,24,198,2026-11-13,SELL,105532,129.58,24300.74,13650535.82
6555,26,406,2026-11-13,SELL,63972,3341.55,811978.00,212953658.60
6556,27,10,2026-11-13,BUY,4413,964.33,3908.73,4259497.02
6557,32,189,2026-11-13,DIVIDEND,0,0.00,0.00,622916.09
6558,33,514,2026-11-13,BUY,4862,81.30,228.19,395508.79
6559,39,218,2026-11-13,DIVIDEND,0,0.00,0.00,426949.86
6560,39,237,2026-11-13,SELL,96570,319.59,20203.12,30842603.18
6561,43,27,2026-11-13,BUY,28593,870.60,46930.87,24939996.67
6562,43,218,2026-11-13,DIVIDEND,0,0.00,0.00,99149.80
6563,44,90,2026-11-13,SELL,118417,2319.95,931386.74,273790132.41
6564,45,154,2026-11-13,SELL,15148,1098.44,64081.19,16575087.93
6565,46,30,2026-11-13,BUY,17998,1065.83,71751.84,19254560.18
6566,46,189,2026-11-13,DIVIDEND,0,0.00,0.00,242195.62
6567,47,384,2026-11-13,BUY,6651,795.86,3197.72,5296462.58
6568,48,1,2026-11-13,BUY,67415,246.36,76728.87,16685088.27
6569,48,218,2026-11-13,DIVIDEND,0,0.00,0.00,103676.73
6570,49,64,2026-11-13,SELL,293144,307.97,408052.76,89871504.92
6571,2,9,2026-11-16,BUY,2182,3463.01,24733.03,7581020.85
6572,3,251,2026-11-16,SELL,305280,1829.93,1163222.06,557477808.34
6573,6,207,2026-11-16,SELL,452,3209.84,2800.68,1448047.00
6574,7,97,2026-11-16,BUY,24544,943.94,35894.55,23203957.91
6575,9,20,2026-11-16,BUY,16905,1792.05,25022.12,30319627.37
6576,10,442,2026-11-16,SELL,28245,557.40,51568.66,15692194.34
6577,16,132,2026-11-16,BUY,51476,478.32,12554.21,24634554.53
6578,28,295,2026-11-16,SELL,31631,551.09,60383.45,17371144.34
6579,33,404,2026-11-16,SELL,1467,564.44,478.02,827555.46
6580,34,500,2026-11-16,BUY,84963,966.79,178053.08,82319431.85
6581,35,464,2026-11-16,BUY,81343,343.14,29413.09,27941450.11
6582,39,360,2026-11-16,BUY,161542,350.11,37023.12,56594492.74
6583,43,469,2026-11-16,BUY,98320,508.37,94232.78,50077171.18
6584,45,154,2026-11-16,BUY,13805,1116.55,59362.69,15473335.44
6585,48,244,2026-11-16,SELL,76362,673.43,237575.60,51186886.06
6586,49,123,2026-11-16,BUY,17294,1903.74,148809.27,33072088.83
6587,4,515,2026-11-17,BUY,194292,76.37,42039.99,14880120.03
6588,5,111,2026-11-17,SELL,74145,582.74,205597.96,43001659.34
6589,7,381,2026-11-17,BUY,5170,5422.04,43430.22,28075377.02
6590,9,366,2026-11-17,BUY,41929,765.71,26517.81,32131972.40
6591,20,287,2026-11-17,BUY,39002,1206.48,139588.15,47194721.11
6592,24,446,2026-11-17,BUY,15897,759.52,21456.15,12095545.59
6593,28,393,2026-11-17,BUY,3982,1289.12,17781.86,5151057.70
6594,32,459,2026-11-17,BUY,31236,540.32,64593.42,16942028.94
6595,35,207,2026-11-17,SELL,19310,3236.46,65856.96,62430185.64
6596,37,313,2026-11-17,SELL,2527,1386.40,17180.97,3486251.83
6597,39,342,2026-11-17,BUY,706449,111.91,51752.68,79110460.27
6598,41,468,2026-11-17,BUY,2026,1099.75,5453.71,2233547.21
6599,43,212,2026-11-17,BUY,24155,589.98,26867.33,14277834.23
6600,45,158,2026-11-17,BUY,13279,1614.23,82552.41,21517912.58
6601,47,261,2026-11-17,BUY,5549,1175.35,3940.02,6525957.17
6602,48,282,2026-11-17,BUY,57669,387.64,103276.87,22458088.03
6603,49,261,2026-11-17,BUY,10166,1173.58,53924.94,11984539.22
6604,5,60,2026-11-18,SELL,21693,3031.31,312904.69,65445303.14
6605,7,51,2026-11-18,DIVIDEND,0,0.00,0.00,2144606.84
6606,10,207,2026-11-18,BUY,5459,3195.47,57138.01,17501208.74
6607,18,120,2026-11-18,BUY,11993,491.41,14784.73,5908264.86
6608,19,522,2026-11-18,BUY,14188525,14.08,491268.45,200265700.45
6609,23,87,2026-11-18,SELL,7856,2142.21,40176.70,16789025.06
6610,24,412,2026-11-18,BUY,26254,571.35,26656.00,15026878.90
6611,27,146,2026-11-18,BUY,16351,532.37,7995.29,8712777.16
6612,28,51,2026-11-18,DIVIDEND,0,0.00,0.00,388600.82
6613,28,306,2026-11-18,BUY,14516,1893.32,95203.62,27578636.74
6614,30,51,2026-11-18,DIVIDEND,0,0.00,0.00,900692.80
6615,30,198,2026-11-18,BUY,143038,133.87,40423.31,19188920.37
6616,36,502,2026-11-18,BUY,14555,783.70,21634.11,11428387.61
6617,38,510,2026-11-18,BUY,221637,244.81,199633.07,54458587.04
6618,39,481,2026-11-18,BUY,50935,1145.73,38201.61,58395959.16
6619,41,9,2026-11-18,BUY,830,3535.39,7182.48,2941556.18
6620,42,341,2026-11-18,SELL,3274,4201.10,7667.67,13746733.73
6621,43,211,2026-11-18,SELL,553268,91.39,95326.68,50467835.84
6622,45,176,2026-11-18,SELL,19611,3206.21,242153.45,62634830.86
6623,46,243,2026-11-18,SELL,35850,666.39,89359.04,23800722.46
6624,48,457,2026-11-18,BUY,20572,841.77,80002.22,17396894.66
6625,49,312,2026-11-18,SELL,25579,1748.25,202122.19,44516364.56
6626,3,148,2026-11-19,SELL,94019,434.10,84983.62,40728664.28
6627,7,34,2026-11-19,BUY,24764,1714.52,65781.26,42524154.54
6628,11,297,2026-11-19,BUY,11652,711.87,26887.17,8321596.41
6629,14,516,2026-11-19,SELL,145058,1117.57,125754.21,161986714.85
6630,17,226,2026-11-19,BUY,21539,1897.25,142771.52,41007639.27
6631,18,120,2026-11-19,BUY,39535,482.00,47804.68,19103674.68
6632,20,476,2026-11-19,BUY,2534,2183.26,16411.70,5548792.54
6633,23,317,2026-11-19,BUY,250364,348.67,208399.77,87502815.65
6634,24,230,2026-11-19,SELL,18237,1127.92,36553.50,20533323.54
6635,27,10,2026-11-19,BUY,5447,956.10,4783.40,5212660.10
6636,28,172,2026-11-19,BUY,11351,3702.53,145584.52,42173002.55
6637,30,398,2026-11-19,BUY,4342,1988.03,18222.58,8650248.84
6638,36,512,2026-11-19,BUY,308967,74.24,43503.78,22981213.86
6639,37,520,2026-11-19,SELL,568838,29.47,82209.61,16681446.25
6640,39,481,2026-11-19,BUY,45948,1145.74,34461.63,52678923.15
6641,41,383,2026-11-19,SELL,3523,1218.99,10511.67,4283990.10
6642,43,360,2026-11-19,SELL,419522,344.00,272077.99,144043490.01
6643,45,398,2026-11-19,BUY,7367,1979.47,56161.48,14638916.97
6644,48,204,2026-11-19,BUY,140039,674.49,436371.71,94891276.82
6645,49,468,2026-11-19,SELL,147024,1101.86,732219.93,161267644.71
6646,3,48,2026-11-20,SELL,12090,1091.23,27470.87,13165499.83
6647,13,518,2026-11-20,BUY,927775,12.97,16476.97,12049718.72
6648,17,21,2026-11-20,BUY,385232,295.11,397189.50,114083005.02
6649,18,520,2026-11-20,BUY,956889,29.59,71031.04,28385376.55
6650,24,198,2026-11-20,BUY,145093,133.44,34405.65,19395615.57
6651,28,422,2026-11-20,BUY,444806,52.48,80862.46,23424281.34
6652,29,521,2026-11-20,SELL,4766866,30.36,278939.24,144443112.52
6653,32,317,2026-11-20,BUY,30814,350.17,41296.08,10831434.46
6654,33,519,2026-11-20,BUY,28054,14.09,228.19,395509.05
6655,37,176,2026-11-20,SELL,2457,3109.57,37467.90,7602745.59
6656,39,67,2026-11-20,SELL,56738,536.96,19943.39,30446093.09
6657,43,218,2026-11-20,SELL,5112,1232.65,11879.85,6289426.95
6658,44,301,2026-11-20,SELL,11497,3362.30,131056.44,38525306.66
6659,45,398,2026-11-20,BUY,8218,1966.97,62253.37,16226812.83
6660,48,367,2026-11-20,SELL,232322,269.78,289555.73,62386273.43
6661,49,194,2026-11-20,SELL,198727,564.85,507360.79,111743585.16
6662,2,398,2026-11-23,BUY,2943,1934.63,18636.18,5712252.27
6663,3,388,2026-11-23,SELL,47119,1503.37,147499.91,70689791.12
6664,6,518,2026-11-23,BUY,85536,12.80,2113.49,1096974.29
6665,7,337,2026-11-23,SELL,8661,1373.39,18428.96,11876501.83
6666,10,207,2026-11-23,SELL,14731,3133.67,151203.83,46010888.94
6667,11,399,2026-11-23,SELL,3074,477.69,4759.86,1463659.20
6668,15,366,2026-11-23,BUY,90598,741.17,244353.67,67392873.33
6669,17,102,2026-11-23,BUY,17376,1491.12,90521.95,26000223.07
6670,19,518,2026-11-23,BUY,2772395,12.96,88356.62,36018595.82
6671,20,411,2026-11-23,SELL,27407,2813.99,228783.98,76894239.95
6672,22,522,2026-11-23,BUY,5545280,13.95,188681.78,77545337.78
6673,27,285,2026-11-23,BUY,14422,221.92,2939.67,3203469.91
6674,28,426,2026-11-23,BUY,104451,427.29,154602.96,44785470.75
6675,32,216,2026-11-23,BUY,38454,485.27,71417.86,18731990.44
6676,37,13,2026-11-23,BUY,3608,1476.03,26116.53,5351632.77
6677,39,117,2026-11-23,BUY,57837,225.15,8524.34,13030524.89
6678,43,211,2026-11-23,BUY,153133,89.45,25824.35,13723571.20
6679,44,275,2026-11-23,DIVIDEND,0,0.00,0.00,3345953.51
6680,44,308,2026-11-23,BUY,68247,506.48,117188.03,34682928.59
6681,45,176,2026-11-23,BUY,9265,3088.81,110213.70,28728038.35
6682,47,207,2026-11-23,SELL,3520,3151.86,6702.34,11087844.86
6683,48,274,2026-11-23,SELL,73900,373.33,127458.68,27461628.32
6684,49,94,2026-11-23,SELL,42910,1872.25,363119.23,79975128.27
6685,1,439,2026-11-25,BUY,17201,2354.89,51855.58,40558318.47
6686,2,204,2026-11-25,SELL,75867,698.04,173341.27,52784859.41
6687,8,5,2026-11-25,SELL,7478,1084.07,18538.59,8088136.87
6688,16,165,2026-11-25,BUY,37983,690.48,13372.31,26239874.15
6689,17,78,2026-11-25,BUY,39577,664.24,91845.81,26380472.29
6690,18,449,2026-11-25,BUY,26038,952.04,62187.69,24851405.21
6691,21,413,2026-11-25,BUY,1268,1125.89,7036.04,1434664.56
6692,24,255,2026-11-25,BUY,9871,609.35,10688.71,6025582.56
6693,25,128,2026-11-25,SELL,72263,1834.40,186787.62,132372459.58
6694,26,195,2026-11-25,SELL,448655,161.07,274494.43,71990366.42
6695,27,448,2026-11-25,DIVIDEND,0,0.00,0.00,120062.11
6696,28,103,2026-11-25,SELL,109391,491.44,186223.54,53572889.50
6697,28,145,2026-11-25,DIVIDEND,0,0.00,0.00,200094.30
6698,32,423,2026-11-25,BUY,31841,629.04,76656.12,20105918.76
6699,36,516,2026-11-25,SELL,166960,1126.30,356651.02,187690396.98
6700,39,197,2026-11-25,SELL,294761,807.56,155821.69,237881371.47
6701,42,305,2026-11-25,BUY,361484,96.20,19385.89,34794146.69
6702,43,208,2026-11-25,BUY,37642,717.37,50909.18,27054150.72
6703,45,38,2026-11-25,BUY,33959,365.88,47851.17,12472770.09
6704,48,414,2026-11-25,SELL,3318,8396.67,128710.96,27731440.10
6705,1,522,2026-11-26,BUY,2107763,14.01,37803.42,29567563.05
6706,2,398,2026-11-26,DIVIDEND,0,0.00,0.00,1176072.99
6707,4,61,2026-11-26,BUY,8325,856.21,20195.26,7148143.51
6708,5,290,2026-11-26,SELL,115675,205.42,113069.20,23648889.30
6709,6,398,2026-11-26,DIVIDEND,0,0.00,0.00,105666.08
6710,7,519,2026-11-26,SELL,1068114,13.93,23051.94,14855776.08
6711,14,398,2026-11-26,DIVIDEND,0,0.00,0.00,991015.28
6712,15,8,2026-11-26,BUY,1308,10464.45,49808.86,13737309.46
6713,17,307,2026-11-26,SELL,456851,390.18,622774.84,177631348.34
6714,18,194,2026-11-26,DIVIDEND,0,0.00,0.00,708593.37
6715,24,166,2026-11-26,SELL,141445,236.13,59352.10,33340055.75
6716,28,326,2026-11-26,BUY,90912,258.04,81262.60,23540195.08
6717,30,101,2026-11-26,BUY,9233,754.98,14715.51,6985445.85
6718,30,398,2026-11-26,DIVIDEND,0,0.00,0.00,392439.24
6719,31,352,2026-11-26,BUY,19433,2632.15,54527.03,51205097.98
6720,33,317,2026-11-26,BUY,1293,354.97,264.96,459241.17
6721,39,117,2026-11-26,SELL,921173,234.32,141297.23,215707960.13
6722,41,182,2026-11-26,SELL,1087,2720.25,7237.64,2949674.11
6723,43,356,2026-11-26,BUY,38489,536.75,38948.34,20697919.09
6724,44,194,2026-11-26,DIVIDEND,0,0.00,0.00,743588.23
6725,44,275,2026-11-26,BUY,101099,692.82,237467.76,70280876.94
6726,45,158,2026-11-26,BUY,15676,1666.34,100599.97,26222145.81
6727,45,398,2026-11-26,DIVIDEND,0,0.00,0.00,1519589.24
6728,49,468,2026-11-26,BUY,186534,1095.27,923434.48,205228528.66
6729,2,28,2026-11-27,BUY,3332,1646.60,17958.16,5504429.36
6730,3,56,2026-11-27,SELL,503132,418.58,438520.82,210162471.74
6731,3,138,2026-11-27,DIVIDEND,0,0.00,0.00,3816888.99
6732,4,391,2026-11-27,BUY,9330,736.25,19462.19,6888674.69
6733,6,411,2026-11-27,BUY,589,2810.93,3196.00,1658833.77
6734,9,340,2026-11-27,BUY,42407,335.80,11761.89,14252032.49
6735,11,519,2026-11-27,SELL,650407,13.81,29115.40,8953005.27
6736,12,391,2026-11-27,BUY,7391,743.77,25795.04,5522999.11
6737,14,398,2026-11-27,BUY,6512,1974.57,9974.54,12868374.38
6738,20,150,2026-11-27,BUY,29213,732.18,63450.58,21452624.92
6739,23,287,2026-11-27,BUY,33243,1247.99,99042.61,41585974.18
6740,26,45,2026-11-27,SELL,183136,832.68,579239.58,151914444.90
6741,27,42,2026-11-27,SELL,15371,1077.04,15205.83,16539976.01
6742,28,138,2026-11-27,DIVIDEND,0,0.00,0.00,330277.52
6743,28,326,2026-11-27,SELL,87831,257.29,78280.43,22519757.56
6744,31,68,2026-11-27,SELL,44667,1022.55,48689.20,45625551.65
6745,33,397,2026-11-27,SELL,1144,850.06,561.40,971907.24
6746,35,50,2026-11-27,SELL,24381,2106.68,54125.17,51308839.91
6747,36,401,2026-11-27,BUY,12603,1284.88,30712.38,16224055.02
6748,37,519,2026-11-27,SELL,444831,13.84,30191.52,6126269.52
6749,38,508,2026-11-27,BUY,328665,106.25,128482.35,35049138.60
6750,39,342,2026-11-27,SELL,297043,105.28,20471.44,31252215.60
6751,41,520,2026-11-27,BUY,128582,29.53,9293.99,3806320.45
6752,43,255,2026-11-27,SELL,27407,614.45,31748.87,16808482.28
6753,45,400,2026-11-27,BUY,8860,1186.37,40481.15,10551719.35
6754,46,513,2026-11-27,BUY,84534,98.78,31233.55,8381502.07
6755,47,261,2026-11-27,BUY,9375,1152.89,6529.44,10814873.19
6756,48,159,2026-11-27,DIVIDEND,0,0.00,0.00,185740.22
6757,49,100,2026-11-27,SELL,13791,1267.59,79013.53,17402320.16
6758,49,269,2026-11-27,DIVIDEND,0,0.00,0.00,79894.67
6759,50,499,2026-11-27,BUY,113622,362.60,98161.64,41297498.84
6760,4,24,2026-11-30,BUY,6226,1281.69,22608.77,8002410.71
